id,titulo,preco,rating,disponibilidade,categoria,imagem_local
bcf567421c581f0a,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",£32.35,Three,In stock,Nonfiction,data\imagens\bcf567421c581f0a.jpg
6a57286a8890d8c5,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,£38.71,Three,In stock,Nonfiction,data\imagens\6a57286a8890d8c5.jpg
45033bdf3d9ed158,The Gunning of America: Business and the Making of American Gun Culture,£16.81,Four,In stock,Nonfiction,data\imagens\45033bdf3d9ed158.jpg
c65ee14957c0fa5c,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,£28.23,Two,In stock,Nonfiction,data\imagens\c65ee14957c0fa5c.jpg
ddbc5530d2939d49,God Is Not Great: How Religion Poisons Everything,£27.80,One,In stock,Nonfiction,data\imagens\ddbc5530d2939d49.jpg
06bab964fd536971,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,£31.95,Three,In stock,Nonfiction,data\imagens\06bab964fd536971.jpg
52aa3d79b1cee455,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,£50.66,Three,In stock,Nonfiction,data\imagens\52aa3d79b1cee455.jpg
b830685072fa871f,"Unstuffed: Decluttering Your Home, Mind, and Soul",£58.09,One,In stock,Nonfiction,data\imagens\b830685072fa871f.jpg
599a4f98bb193368,Under the Banner of Heaven: A Story of Violent Faith,£30.00,One,In stock,Nonfiction,data\imagens\599a4f98bb193368.jpg
2173a2ce35f6ace1,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",£53.51,One,In stock,Nonfiction,data\imagens\2173a2ce35f6ace1.jpg
0baf71623648413a,The Name of God is Mercy,£37.25,Two,In stock,Nonfiction,data\imagens\0baf71623648413a.jpg
a11ae5f07572ef49,Stiff: The Curious Lives of Human Cadavers,£36.74,Three,In stock,Nonfiction,data\imagens\a11ae5f07572ef49.jpg
f08667e4c0458f37,Spilled Milk: Based on a True Story,£49.51,One,In stock,Nonfiction,data\imagens\f08667e4c0458f37.jpg
89cad3f37c9ce226,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",£41.67,Four,In stock,Nonfiction,data\imagens\89cad3f37c9ce226.jpg
09a7b0b566ad6225,Outliers: The Story of Success,£14.16,One,In stock,Nonfiction,data\imagens\09a7b0b566ad6225.jpg
cb65e49993db9a93,Notes from a Small Island (Notes From a Small Island #1),£40.17,One,In stock,Nonfiction,data\imagens\cb65e49993db9a93.jpg
c4d9fce9eff3b8ba,Night (The Night Trilogy #1),£13.51,One,In stock,Nonfiction,data\imagens\c4d9fce9eff3b8ba.jpg
7980fa06f2b704d8,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",£57.83,One,In stock,Nonfiction,data\imagens\7980fa06f2b704d8.jpg
1de75f05d57bfc10,Letter to a Christian Nation,£22.20,One,In stock,Nonfiction,data\imagens\1de75f05d57bfc10.jpg
1246e4ffeb5ac4ea,Let's Pretend This Never Happened: A Mostly True Memoir,£45.11,One,In stock,Nonfiction,data\imagens\1246e4ffeb5ac4ea.jpg
d4a29356fc992879,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,£42.38,One,In stock,Nonfiction,data\imagens\d4a29356fc992879.jpg
a7c3f1010d64799a,Into the Wild,£56.70,Five,In stock,Nonfiction,data\imagens\a7c3f1010d64799a.jpg
d8292cd5f1aca291,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",£28.85,Three,In stock,Nonfiction,data\imagens\d8292cd5f1aca291.jpg
8010c7c148057fd3,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,£28.88,Two,In stock,Nonfiction,data\imagens\8010c7c148057fd3.jpg
c300cc9326592b65,Gratitude,£26.66,Five,In stock,Nonfiction,data\imagens\c300cc9326592b65.jpg
81372abc86f65c79,Disrupted: My Misadventure in the Start-Up Bubble,£15.28,Five,In stock,Nonfiction,data\imagens\81372abc86f65c79.jpg
fd2337c1b73b686e,Brave Enough,£51.32,Five,In stock,Nonfiction,data\imagens\fd2337c1b73b686e.jpg
e256de8aa0c2115f,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",£27.35,Two,In stock,Nonfiction,data\imagens\e256de8aa0c2115f.jpg
0bbc48294707ba96,Blink: The Power of Thinking Without Thinking,£21.74,Five,In stock,Nonfiction,data\imagens\0bbc48294707ba96.jpg
860318b8e244f39c,Black Flags: The Rise of ISIS,£40.87,One,In stock,Nonfiction,data\imagens\860318b8e244f39c.jpg
da0349a87c8caa2f,Are We Smart Enough to Know How Smart Animals Are?,£56.58,One,In stock,Nonfiction,data\imagens\da0349a87c8caa2f.jpg
bcee4f289ff6699c,A Walk in the Woods: Rediscovering America on the Appalachian Trail,£30.48,Four,In stock,Nonfiction,data\imagens\bcee4f289ff6699c.jpg
d2185b65af52d68c,"The Suffragettes (Little Black Classics, #96)",£11.89,Two,In stock,Nonfiction,data\imagens\d2185b65af52d68c.jpg
fb495f9f9015a772,Kindle Paperwhite User's Guide,£34.00,Three,In stock,Nonfiction,data\imagens\fb495f9f9015a772.jpg
b6d3f4f4ee1f6069,H is for Hawk,£57.42,Five,In stock,Nonfiction,data\imagens\b6d3f4f4ee1f6069.jpg
0268f149d014b389,Travels with Charley: In Search of America,£57.82,Five,In stock,Nonfiction,data\imagens\0268f149d014b389.jpg
6514add13c82b115,The Tumor,£41.56,Five,In stock,Nonfiction,data\imagens\6514add13c82b115.jpg
09659d1639a1f978,The End of the Jesus Era (An Investigation #1),£14.40,One,In stock,Nonfiction,data\imagens\09659d1639a1f978.jpg
df56868afd166557,"Eat, Pray, Love",£51.32,Three,In stock,Nonfiction,data\imagens\df56868afd166557.jpg
a34ba96d4081e6a4,Rip it Up and Start Again,£35.02,Five,In stock,Music,data\imagens\a34ba96d4081e6a4.jpg
deda3e61b9514b83,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",£57.25,Three,In stock,Music,data\imagens\deda3e61b9514b83.jpg
327f68a59745c102,How Music Works,£37.32,Two,In stock,Music,data\imagens\327f68a59745c102.jpg
adb5f51c2e2ab13f,Love Is a Mix Tape (Music #1),£18.03,One,In stock,Music,data\imagens\adb5f51c2e2ab13f.jpg
4a823d80aa30dbb0,Please Kill Me: The Uncensored Oral History of Punk,£31.19,Four,In stock,Music,data\imagens\4a823d80aa30dbb0.jpg
39eefec3a8498dde,Kill 'Em and Leave: Searching for James Brown and the American Soul,£45.05,Five,In stock,Music,data\imagens\39eefec3a8498dde.jpg
4781b6bfd6f7a2c5,"Chronicles, Vol. 1",£52.60,Two,In stock,Music,data\imagens\4781b6bfd6f7a2c5.jpg
bc209a900101f28d,This Is Your Brain on Music: The Science of a Human Obsession,£38.40,One,In stock,Music,data\imagens\bc209a900101f28d.jpg
2ba5ccc84d35006c,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",£12.36,Three,In stock,Music,data\imagens\2ba5ccc84d35006c.jpg
3a95f5a2df4ff921,No One Here Gets Out Alive,£20.02,Five,In stock,Music,data\imagens\3a95f5a2df4ff921.jpg
637e5a45062aa548,Life,£31.58,Five,In stock,Music,data\imagens\637e5a45062aa548.jpg
a1985630339f4b3d,Old Records Never Die: One Man's Quest for His Vinyl and His Past,£55.66,Two,In stock,Music,data\imagens\a1985630339f4b3d.jpg
e564c3f1a93ccf2e,Forever Rockers (The Rocker #12),£28.80,Three,In stock,Music,data\imagens\e564c3f1a93ccf2e.jpg
e72a5dfc7e9267b2,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",£17.93,Three,In stock,Default,data\imagens\e72a5dfc7e9267b2.jpg
e10e1e165dc8be4a,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,£22.60,Four,In stock,Default,data\imagens\e10e1e165dc8be4a.jpg
0312262ecafa5a40,"Starving Hearts (Triangular Trade Trilogy, #1)",£13.99,Two,In stock,Default,data\imagens\0312262ecafa5a40.jpg
c7d160c2c0de586f,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,£22.50,Three,In stock,Default,data\imagens\c7d160c2c0de586f.jpg
904208d6aa64b655,Aladdin and His Wonderful Lamp,£53.13,Three,In stock,Default,data\imagens\904208d6aa64b655.jpg
668fe56b17cfcd4f,Penny Maybe,£33.29,Three,In stock,Default,data\imagens\668fe56b17cfcd4f.jpg
094b269567e1c300,Maude (1883-1993):She Grew Up with the country,£18.02,Two,In stock,Default,data\imagens\094b269567e1c300.jpg
8c9e6bf2467d740d,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",£20.59,Five,In stock,Default,data\imagens\8c9e6bf2467d740d.jpg
e6af5bf1163c1151,Soul Reader,£39.58,Two,In stock,Default,data\imagens\e6af5bf1163c1151.jpg
74baabfc8fd84b38,Bossypants,£49.46,Two,In stock,Default,data\imagens\74baabfc8fd84b38.jpg
70ed59f194b3c556,A World of Flavor: Your Gluten Free Passport,£42.95,One,In stock,Default,data\imagens\70ed59f194b3c556.jpg
8a380641491d43ed,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",£56.76,Five,In stock,Default,data\imagens\8a380641491d43ed.jpg
d7d6d50c1e3d0b81,Tracing Numbers on a Train,£41.60,Three,In stock,Default,data\imagens\d7d6d50c1e3d0b81.jpg
bc2a85fd35fdc7bd,Thirteen Reasons Why,£52.72,One,In stock,Default,data\imagens\bc2a85fd35fdc7bd.jpg
961f18db4f138211,The Secret (The Secret #1),£27.37,Four,In stock,Default,data\imagens\961f18db4f138211.jpg
e98a4efa85070c2f,The Psychopath Test: A Journey Through the Madness Industry,£36.00,Two,In stock,Default,data\imagens\e98a4efa85070c2f.jpg
eac1a180047ad54e,The Kite Runner,£41.82,Four,In stock,Default,data\imagens\eac1a180047ad54e.jpg
e956d67c9bcc5809,The Girl on the Train,£55.02,Two,In stock,Default,data\imagens\e956d67c9bcc5809.jpg
d6670dfe3e7b42bd,The Emerald Mystery,£23.15,Two,In stock,Default,data\imagens\d6670dfe3e7b42bd.jpg
efc3768127714ec3,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,£32.00,Three,In stock,Default,data\imagens\efc3768127714ec3.jpg
e7469e22b5bfb3e7,The Art of War,£33.34,Five,In stock,Default,data\imagens\e7469e22b5bfb3e7.jpg
ad04ad9fc179fc5d,Secrets and Lace (Fatal Hearts #1),£20.27,One,In stock,Default,data\imagens\ad04ad9fc179fc5d.jpg
e656e280bc8edd56,Romero and Juliet: A Tragic Tale of Love and Zombies,£36.94,One,In stock,Default,data\imagens\e656e280bc8edd56.jpg
d9c643fa1fc57bdb,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,£41.06,One,In stock,Default,data\imagens\d9c643fa1fc57bdb.jpg
af96613fdd793a3c,Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),£10.76,One,In stock,Default,data\imagens\af96613fdd793a3c.jpg
c1afd71fc86bf682,Large Print Heart of the Pride,£19.15,Two,In stock,Default,data\imagens\c1afd71fc86bf682.jpg
d163dd6c352fbcd2,Grumbles,£22.16,Two,In stock,Default,data\imagens\d163dd6c352fbcd2.jpg
2f88b08bf0a0e367,First Steps for New Christians (Print Edition),£29.00,One,In stock,Default,data\imagens\2f88b08bf0a0e367.jpg
29c0025455f8c585,Eureka Trivia 6.0,£54.59,Four,In stock,Default,data\imagens\29c0025455f8c585.jpg
6ffb36aaeff1c81e,Drive: The Surprising Truth About What Motivates Us,£34.95,Four,In stock,Default,data\imagens\6ffb36aaeff1c81e.jpg
f6d967cdadc6fbd9,Done Rubbed Out (Reightman & Bailey #1),£37.72,Five,In stock,Default,data\imagens\f6d967cdadc6fbd9.jpg
3f69e667a67e54d9,Beauty Restored (Riley Family Legacy Novellas #3),£11.11,Two,In stock,Default,data\imagens\3f69e667a67e54d9.jpg
05f7c6d9a4e582d3,Ayumi's Violin,£15.48,Two,In stock,Default,data\imagens\05f7c6d9a4e582d3.jpg
d24b829be2ca81c4,Anonymous,£46.82,Four,In stock,Default,data\imagens\d24b829be2ca81c4.jpg
7ebfa6c1bee69e1e,Amy Meets the Saints and Sages,£18.46,Three,In stock,Default,data\imagens\7ebfa6c1bee69e1e.jpg
ffd54178acc9a6a5,Amatus,£50.54,Five,In stock,Default,data\imagens\ffd54178acc9a6a5.jpg
4a1debca3135ff37,V for Vendetta (V for Vendetta Complete),£37.10,Four,In stock,Default,data\imagens\4a1debca3135ff37.jpg
76c84daa539426e2,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",£45.95,Two,In stock,Default,data\imagens\76c84daa539426e2.jpg
08b2f71d93836313,The Wright Brothers,£56.80,Four,In stock,Default,data\imagens\08b2f71d93836313.jpg
00c4543ec6bd25b4,The Songs of the Gods,£44.48,Five,In stock,Default,data\imagens\00c4543ec6bd25b4.jpg
012094e90a4b908d,The Rosie Project (Don Tillman #1),£54.04,One,In stock,Default,data\imagens\012094e90a4b908d.jpg
6bdd909329435e80,The Power of Habit: Why We Do What We Do in Life and Business,£16.88,Three,In stock,Default,data\imagens\6bdd909329435e80.jpg
95019eac1c0a052f,Steve Jobs,£39.50,Five,In stock,Default,data\imagens\95019eac1c0a052f.jpg
d512871626a5e588,Luckiest Girl Alive,£49.83,Three,In stock,Default,data\imagens\d512871626a5e588.jpg
17fb5a88180f9904,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",£46.91,Four,In stock,Default,data\imagens\17fb5a88180f9904.jpg
708345c9897fd7c5,Lady Midnight (The Dark Artifices #1),£16.28,Five,In stock,Default,data\imagens\708345c9897fd7c5.jpg
6b6cd77fbc91b7a6,"Hush, Hush (Hush, Hush #1)",£47.02,Three,In stock,Default,data\imagens\6b6cd77fbc91b7a6.jpg
f201f263d8c23f97,Greek Mythic History,£10.23,Five,In stock,Default,data\imagens\f201f263d8c23f97.jpg
a2bd4ca82d908442,Every Last Word,£46.47,Three,In stock,Default,data\imagens\a2bd4ca82d908442.jpg
0e94a089328be4bc,Daily Fantasy Sports,£36.58,One,In stock,Default,data\imagens\0e94a089328be4bc.jpg
42b0c50fc44140ec,Clockwork Angel (The Infernal Devices #1),£44.14,One,In stock,Default,data\imagens\42b0c50fc44140ec.jpg
1e264c677d4ee4ae,City of Fallen Angels (The Mortal Instruments #4),£11.23,Four,In stock,Default,data\imagens\1e264c677d4ee4ae.jpg
5b987e54ee72525c,City of Bones (The Mortal Instruments #1),£43.28,One,In stock,Default,data\imagens\5b987e54ee72525c.jpg
8a6ec2761f91dad2,City of Ashes (The Mortal Instruments #2),£47.27,One,In stock,Default,data\imagens\8a6ec2761f91dad2.jpg
1b0fc9f777cad045,"Carry On, Warrior: Thoughts on Life Unarmed",£31.85,Three,In stock,Default,data\imagens\1b0fc9f777cad045.jpg
5f22418922fa728b,Carrie,£46.23,Two,In stock,Default,data\imagens\5f22418922fa728b.jpg
ad41c24ccac0c7ce,Angels & Demons (Robert Langdon #1),£51.48,Three,In stock,Default,data\imagens\ad41c24ccac0c7ce.jpg
ac5e0d3938caf686,"The Three Searches, Meaning, and the Story",£13.33,Three,In stock,Default,data\imagens\ac5e0d3938caf686.jpg
ebf81a62e4798fd1,Raspberry Pi Electronics Projects for the Evil Genius,£49.67,Four,In stock,Default,data\imagens\ebf81a62e4798fd1.jpg
b978c9852cde91bd,How to Speak Golf: An Illustrated Guide to Links Lingo,£58.32,Five,In stock,Default,data\imagens\b978c9852cde91bd.jpg
6983328f15506cb9,Eleanor & Park,£56.51,Five,In stock,Default,data\imagens\6983328f15506cb9.jpg
515cb8fcafb1ad98,Troublemaker: Surviving Hollywood and Scientology,£48.39,Two,In stock,Default,data\imagens\515cb8fcafb1ad98.jpg
bb967277222e689c,Adultery,£20.88,Five,In stock,Default,data\imagens\bb967277222e689c.jpg
4fd0a2a350f016e6,Unlimited Intuition Now,£58.87,Four,In stock,Default,data\imagens\4fd0a2a350f016e6.jpg
0967effecd292a86,Underlying Notes,£11.82,Two,In stock,Default,data\imagens\0967effecd292a86.jpg
4b50fb1359ebf35d,The New Brand You: Your New Image Makes the Sale for You,£44.05,Five,In stock,Default,data\imagens\4b50fb1359ebf35d.jpg
33396269bcce166f,The Flowers Lied,£16.68,Two,In stock,Default,data\imagens\33396269bcce166f.jpg
ee6c67859d70186b,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",£10.41,Four,In stock,Default,data\imagens\ee6c67859d70186b.jpg
6baac632f7711e26,Modern Day Fables,£47.44,Two,In stock,Default,data\imagens\6baac632f7711e26.jpg
e0bdd79c7304ee8d,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),£43.62,Five,In stock,Default,data\imagens\e0bdd79c7304ee8d.jpg
9afd00e81d6208e6,The Martian (The Martian #1),£41.39,Two,In stock,Default,data\imagens\9afd00e81d6208e6.jpg
29af1a2566c4e36e,Left Behind (Left Behind #1),£40.72,Two,In stock,Default,data\imagens\29af1a2566c4e36e.jpg
bd26e8a79a856c31,John Vassos: Industrial Design for Modern Life,£20.22,Four,In stock,Default,data\imagens\bd26e8a79a856c31.jpg
0ab4b35dcffcffd1,I'll Give You the Sun,£56.48,One,In stock,Default,data\imagens\0ab4b35dcffcffd1.jpg
d48c1369927ebef1,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,£52.86,Two,In stock,Default,data\imagens\d48c1369927ebef1.jpg
e049d44c4f1cf1b2,Ender's Game (The Ender Quintet #1),£43.64,One,In stock,Default,data\imagens\e049d44c4f1cf1b2.jpg
4dbd54d9e36c9566,Death by Leisure: A Cautionary Tale,£37.51,Four,In stock,Default,data\imagens\4dbd54d9e36c9566.jpg
b46d022080543144,Wildlife of New York: A Five-Borough Coloring Book,£22.14,Two,In stock,Default,data\imagens\b46d022080543144.jpg
4a0b78598b42897a,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,£34.72,One,In stock,Default,data\imagens\4a0b78598b42897a.jpg
a8dbf1c6b41b885a,The Great Gatsby,£36.05,Four,In stock,Default,data\imagens\a8dbf1c6b41b885a.jpg
f935412970c9f58f,The Good Girl,£49.03,Three,In stock,Default,data\imagens\f935412970c9f58f.jpg
5fbd03b1ac0a0e69,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,£33.17,Four,In stock,Default,data\imagens\5fbd03b1ac0a0e69.jpg
8776181be110838a,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,£20.90,Two,In stock,Default,data\imagens\8776181be110838a.jpg
40cdcbb7692fd408,Life of Pi,£13.22,Four,In stock,Default,data\imagens\40cdcbb7692fd408.jpg
5ba3d703d1ae0c1d,The Sound Of Love,£57.84,Five,In stock,Default,data\imagens\5ba3d703d1ae0c1d.jpg
fd364afd082f5446,The Perks of Being a Wallflower,£55.02,Three,In stock,Default,data\imagens\fd364afd082f5446.jpg
2efa5a839e62b1bd,The Makings of a Fatherless Child,£31.58,Two,In stock,Default,data\imagens\2efa5a839e62b1bd.jpg
72b5355dda190b6a,The Hobbit (Middle-Earth Universe),£17.80,Five,In stock,Default,data\imagens\72b5355dda190b6a.jpg
cb17945cb90b7837,The Fellowship of the Ring (The Lord of the Rings #1),£10.27,Two,In stock,Default,data\imagens\cb17945cb90b7837.jpg
8d8e9f9b8730eb25,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,£30.60,Three,In stock,Default,data\imagens\8d8e9f9b8730eb25.jpg
6d235933670503d9,Musicophilia: Tales of Music and the Brain,£46.58,One,In stock,Default,data\imagens\6d235933670503d9.jpg
163d89116179c33f,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,£53.68,Four,In stock,Default,data\imagens\163d89116179c33f.jpg
3661360c99719414,The Fault in Our Stars,£47.22,One,In stock,Default,data\imagens\3661360c99719414.jpg
fec06f52054ea900,The Dream Thieves (The Raven Cycle #2),£34.50,One,In stock,Default,data\imagens\fec06f52054ea900.jpg
b716233fcb6877e6,The 5th Wave (The 5th Wave #1),£11.83,Two,In stock,Default,data\imagens\b716233fcb6877e6.jpg
59a8ae019b64f2a7,Shiver (The Wolves of Mercy Falls #1),£16.23,Five,In stock,Default,data\imagens\59a8ae019b64f2a7.jpg
2973d38c2fbd7a5c,Remember Me?,£11.48,Three,In stock,Default,data\imagens\2973d38c2fbd7a5c.jpg
7284d85428305f5a,If I Stay (If I Stay #1),£38.13,Five,In stock,Default,data\imagens\7284d85428305f5a.jpg
d219d4e325e6f204,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),£36.55,Two,In stock,Default,data\imagens\d219d4e325e6f204.jpg
6c49258724f11770,Harry Potter and the Deathly Hallows (Harry Potter #7),£23.32,One,In stock,Default,data\imagens\6c49258724f11770.jpg
630e766f0a1987dd,Fool Me Once,£16.96,One,In stock,Default,data\imagens\630e766f0a1987dd.jpg
d5ad4c92d8bf26c9,Drama,£38.70,Two,In stock,Default,data\imagens\d5ad4c92d8bf26c9.jpg
ad5e078beceaeb4a,"Blue Lily, Lily Blue (The Raven Cycle #3)",£34.13,Five,In stock,Default,data\imagens\ad5e078beceaeb4a.jpg
d9290e99f189ce84,Alight (The Generations Trilogy #2),£58.59,Four,In stock,Default,data\imagens\d9290e99f189ce84.jpg
a8f4577a48023344,Vogue Colors A to Z: A Fashion Coloring Book,£52.35,Four,In stock,Default,data\imagens\a8f4577a48023344.jpg
d4de23aa98acc65b,The Shining (The Shining #1),£27.88,Three,In stock,Default,data\imagens\d4de23aa98acc65b.jpg
6d2f70d9424f41a1,The Hunger Games (The Hunger Games #1),£29.85,Five,In stock,Default,data\imagens\6d2f70d9424f41a1.jpg
5de4baa88061a77a,Outlander (Outlander #1),£19.67,Five,In stock,Default,data\imagens\5de4baa88061a77a.jpg
5212c6acea3359e5,Mockingjay (The Hunger Games #3),£20.44,Four,In stock,Default,data\imagens\5212c6acea3359e5.jpg
ac337893a9fe0085,Harry Potter and the Sorcerer's Stone (Harry Potter #1),£13.90,Three,In stock,Default,data\imagens\ac337893a9fe0085.jpg
a2dc754afb69bb32,Confessions of a Shopaholic (Shopaholic #1),£48.94,Two,In stock,Default,data\imagens\a2dc754afb69bb32.jpg
634b7165c96ebb9f,Zero History (Blue Ant #3),£34.77,One,In stock,Default,data\imagens\634b7165c96ebb9f.jpg
5d55202da0252627,World War Z: An Oral History of the Zombie War,£21.80,One,In stock,Default,data\imagens\5d55202da0252627.jpg
d30b9215c72cca87,Wild: From Lost to Found on the Pacific Crest Trail,£46.02,Three,In stock,Default,data\imagens\d30b9215c72cca87.jpg
07bb35158d9dd3d2,"Where'd You Go, Bernadette",£18.13,One,In stock,Default,data\imagens\07bb35158d9dd3d2.jpg
b53078de0147f6bf,Twilight (Twilight #1),£41.93,Two,In stock,Default,data\imagens\b53078de0147f6bf.jpg
fa26798728f5208f,The Paris Wife,£36.80,Three,In stock,Default,data\imagens\fa26798728f5208f.jpg
4266f48a0aa1c37d,The Maze Runner (The Maze Runner #1),£20.93,One,In stock,Default,data\imagens\4266f48a0aa1c37d.jpg
36c15687f5ab0f7c,The Lover's Dictionary,£58.09,Two,In stock,Default,data\imagens\36c15687f5ab0f7c.jpg
c88422d8959260ab,The Goldfinch,£43.58,Three,In stock,Default,data\imagens\c88422d8959260ab.jpg
e2dac1f4739e0bd5,The Giver (The Giver Quartet #1),£12.30,One,In stock,Default,data\imagens\e2dac1f4739e0bd5.jpg
bfa9cb304075d3e8,The Girl Who Played with Fire (Millennium Trilogy #2),£22.14,Two,In stock,Default,data\imagens\bfa9cb304075d3e8.jpg
f51062bf579507d9,The Demon-Haunted World: Science as a Candle in the Dark,£52.25,Four,In stock,Default,data\imagens\f51062bf579507d9.jpg
a75e274c8814b539,The Book Thief,£53.49,Two,In stock,Default,data\imagens\a75e274c8814b539.jpg
b04a6a0db525857d,The Autobiography of Malcolm X,£23.43,Two,In stock,Default,data\imagens\b04a6a0db525857d.jpg
c57d3c96af23c297,Shopaholic & Baby (Shopaholic #5),£46.45,Two,In stock,Default,data\imagens\c57d3c96af23c297.jpg
3c565df219ba3274,Quiet: The Power of Introverts in a World That Can't Stop Talking,£43.55,One,In stock,Default,data\imagens\3c565df219ba3274.jpg
8e2dfd6bcf48e1e6,Packing for Mars: The Curious Science of Life in the Void,£56.68,Two,In stock,Default,data\imagens\8e2dfd6bcf48e1e6.jpg
8378c899988905ee,Orange Is the New Black,£24.61,Two,In stock,Default,data\imagens\8378c899988905ee.jpg
3250650a5c4e6f07,One for the Money (Stephanie Plum #1),£32.87,Two,In stock,Default,data\imagens\3250650a5c4e6f07.jpg
7ce5a92baabb6bc0,Morning Star (Red Rising #3),£29.40,One,In stock,Default,data\imagens\7ce5a92baabb6bc0.jpg
4ec53ff7e2263f32,Life After Life,£26.13,Two,In stock,Default,data\imagens\4ec53ff7e2263f32.jpg
d5e1a9bfe22bbf9f,"Lean In: Women, Work, and the Will to Lead",£25.02,One,In stock,Default,data\imagens\d5e1a9bfe22bbf9f.jpg
034829ffdd0a0aea,Is Everyone Hanging Out Without Me? (And Other Concerns),£20.11,Three,In stock,Default,data\imagens\034829ffdd0a0aea.jpg
d5c588b6f9c015e4,Gone Girl,£37.60,Five,In stock,Default,data\imagens\d5c588b6f9c015e4.jpg
147019cae600694e,Fellside,£38.62,One,In stock,Default,data\imagens\147019cae600694e.jpg
73f71f9556442117,Eclipse (Twilight #3),£18.74,One,In stock,Default,data\imagens\73f71f9556442117.jpg
a7ec599c1a547746,Dracula,£52.62,Three,In stock,Default,data\imagens\a7ec599c1a547746.jpg
04d858cdeeee0da4,Dead Wake: The Last Crossing of the Lusitania,£39.24,Five,In stock,Default,data\imagens\04d858cdeeee0da4.jpg
d234ddecef49ef4e,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",£17.81,One,In stock,Default,data\imagens\d234ddecef49ef4e.jpg
66937c669c4da072,Dark Places,£23.90,Five,In stock,Default,data\imagens\66937c669c4da072.jpg
bbfc4a3b7b6c94a0,Breaking Dawn (Twilight #4),£35.28,Five,In stock,Default,data\imagens\bbfc4a3b7b6c94a0.jpg
5439bae708bca198,Beautiful Creatures (Caster Chronicles #1),£21.55,Five,In stock,Default,data\imagens\5439bae708bca198.jpg
5dbd6ec4e154ad2f,A Visit from the Goon Squad,£14.08,Five,In stock,Default,data\imagens\5dbd6ec4e154ad2f.jpg
9c96cd1329fbd82d,The Zombie Room,£19.69,Five,In stock,Default,data\imagens\9c96cd1329fbd82d.jpg
c8614adb1a90b027,The Name of the Wind (The Kingkiller Chronicle #1),£50.59,Three,In stock,Default,data\imagens\c8614adb1a90b027.jpg
a7eef9d6795422c1,Taking Shots (Assassins #1),£18.88,Two,In stock,Default,data\imagens\a7eef9d6795422c1.jpg
9ed7090d8fa690b0,Shatter Me (Shatter Me #1),£42.40,One,In stock,Default,data\imagens\9ed7090d8fa690b0.jpg
849db7ab7f4a640c,Paradise Lost (Paradise #1),£24.96,One,In stock,Default,data\imagens\849db7ab7f4a640c.jpg
9ff997ab15713e53,On the Road (Duluoz Legend),£32.36,Three,In stock,Default,data\imagens\9ff997ab15713e53.jpg
8d390a1fc3133d06,Jane Eyre,£38.43,Five,In stock,Default,data\imagens\8d390a1fc3133d06.jpg
a492f49a3e2b6a71,Frankenstein,£38.00,Two,In stock,Default,data\imagens\a492f49a3e2b6a71.jpg
e30f54cea9b38190,Mesaerion: The Best Science Fiction Stories 1800-1849,£37.59,One,In stock,Science Fiction,data\imagens\e30f54cea9b38190.jpg
